FlexSite	UnitCode	Description	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
OD2	4874	IMMUNOGLOBULIN E (IgE)	0	1	0	0	0	0	0	0	0	0	1	0
OD2	4884	ANA AUTOIMMUNE PANEL REFLEX TO FARR	0	0	0	0	0	0	0	1	0	0	0	0
OD2	4895	MICROALBUMIN/CREATININE, RANDOM AND RATIO	0	0	1	0	0	0	0	3	0	0	0	0
OD2	4909	PREALBUMIN	3	0	1	1	0	0	0	0	0	0	0	0
OD2	4937	TESTOSTERONE, FREE/TOTAL WITH SHBG	0	0	3	0	0	0	0	1	0	0	0	0
OD2	4952	VITAMIN B1	0	0	1	0	0	0	0	1	0	0	0	0
OD2	4958	VITAMIN D, 25 OH	0	8	9	2	2	0	1	9	1	1	2	0
OD2	4960	VITAMIN D,1,25-DIHYDROXY	0	0	1	0	0	0	0	1	0	0	0	0
OD2	4963	VITAMIN K1	1	0	0	0	0	0	0	0	0	0	0	0
OD2	4973	TOTAL BILE ACIDS	0	0	0	0	0	0	0	0	0	1	0	0
OD2	5050	REFERRED HCG, QUANTITATIVE	1	0	1	4	0	0	3	0	0	0	0	0
OD2	5056	REFERRED PROGESTERONE	1	0	0	3	0	0	2	0	0	0	0	0
OD2	5064	REFERRED PROTIME	0	0	0	0	0	1	2	0	1	0	0	0
OD2	5083	HIGH SENSITIVITY CRP	0	0	0	0	0	0	0	0	0	0	1	2
OD2	5125	REFERRED CBC	0	0	0	0	0	0	0	0	1	0	0	0
OD2	5179	REFERRED VALPROIC ACID	0	0	0	0	1	0	1	0	0	0	0	0
OD2	5259	OXCARBAZEPINE METABOLITE	0	0	1	0	0	0	0	0	0	0	0	1
OD2	5362	MTHFR	0	0	1	0	0	0	0	0	0	0	0	0
OD2	5397	GONORRHEA, TMA, URINE	0	0	0	1	0	0	0	0	0	0	0	0
OD2	5399	CHLAMYDIA, TMA, URINE	0	0	0	1	0	0	0	0	0	0	0	0
OD2	5505	CHILDHOOD ALLERGY IgE PANEL	0	0	0	0	1	0	0	0	0	0	0	0
OD2	5544	HYPERSENSITIVITY PNEUMONITIS I	0	0	0	0	0	0	0	0	0	0	1	0
OD2	5564	ZONISAMIDE	0	0	1	0	0	0	0	0	0	0	0	0
OD2	5571	LEVETIRACETAM	5	2	5	3	0	0	9	1	2	2	2	2
OD2	5585	B NATRIURETIC PEPTIDE	2	1	1	1	2	0	0	1	1	6	1	0
OD2	5656	COCCIDIOIDES AB BY CF	0	0	0	0	0	0	0	0	0	0	1	0
OD2	5661	BK VIRUS PCR QUANT, BLOOD	0	0	0	0	0	1	0	0	0	0	0	0
OD2	5722	NT-proBNP	0	0	0	0	0	1	1	0	0	0	0	0
OD2	5786	ANTI-MULLERIAN HORMONE	0	0	0	2	0	2	0	2	0	1	0	1
OD2	5802	BENZTROPINE, URINE	0	0	0	0	0	0	0	0	0	1	0	0
OD2	5825	CLOZAPINE	0	0	0	0	0	0	0	0	0	0	1	0
OD2	5931	LAMOTRIGINE	0	0	0	0	0	1	0	0	1	0	0	0
OD2	6007	CULTURE, ROUTINE	2	0	0	0	0	0	0	0	0	2	1	1
OD2	6013	CULTURE, BLOOD	2	0	1	0	1	0	0	0	1	0	1	2
OD2	6029	URINE CULTURE, NO SENS	0	1	0	0	0	0	0	0	0	0	0	0
OD2	6041	UA, MICROSCOPIC, REFLEX TO CULTURE	0	1	0	0	0	0	0	0	0	0	0	0
OD2	6046	CULTURE, THROAT	0	0	0	0	0	0	0	0	0	1	0	0
OD2	6049	CULTURE, URINE	16	14	10	4	7	9	7	14	7	30	17	20
OD2	6051	URINALYSIS (CULTURE IF INDICATED)	2	0	0	2	3	1	1	3	0	0	0	5
OD2	6081	CULTURE ONLY	1	0	0	0	0	0	0	0	0	0	0	0
OD2	6089	CULTURE, URINE/SENSITIVITY ON ALL	8	3	7	12	13	12	14	8	16	10	9	9
OD2	7015	OCCULT BLD,FECAL,GUAIAC,SCRN (1-3)	0	0	0	1	0	0	0	0	0	0	0	0
OD2	9175	HEPATIC FUNCTION PANEL	15	33	28	49	41	44	33	36	43	19	24	26
OD2	9179	COMPREHENSIVE METABOLIC PANEL	139	151	167	149	157	152	142	139	139	144	146	136
OD2	9180	COMPREHENSIVE METABOLIC PANEL + e-GFR	0	0	0	0	0	0	0	0	1	0	0	1
OD2	9310	SYPHILIS SCREEN PANEL	0	0	0	2	2	0	0	1	0	0	0	0
OD2	9324	RENAL FUNCTION PANEL	0	0	0	0	0	1	0	0	0	0	0	0
OD2	9325	HEPATITIS PANEL, ACUTE	1	1	0	0	1	1	1	0	2	0	1	0
OD2	9504	SIQ CHEM CL	0	0	0	0	0	1	1	0	0	2	0	1
OD2	9506	SIQ CHEM MISC.	2	3	0	2	1	0	0	0	0	4	9	7
OD2	9507	SIQ CENT CL	0	1	0	0	0	0	0	0	0	0	0	0
OD2	9509	SIQ CENT MISC.	0	0	0	0	0	0	2	0	0	0	0	0
OD2	9515	SIQ SPECCHEM MISC.	1	0	0	0	0	0	0	0	0	1	0	0
OD2	9518	SIQ COBAS MISCELLANEOUS	1	0	0	0	0	0	0	1	1	0	0	0
OD2	9525	SIQ DAYCHEM CL	0	0	0	0	0	1	0	0	0	0	0	1
OD2	9533	SIQ COBAS CL	0	0	1	0	0	0	0	0	0	0	0	0
OD2	9629	TIQ UNSPUN SST >2 HOURS ODESSA	0	0	0	1	0	0	0	0	0	0	0	0
OD2	9714	ADD ON ODESSA	2	0	0	0	0	0	0	0	0	0	0	0
OD2	9920	REFERRAL IN QUESTION	0	0	0	1	0	0	0	0	0	0	0	0
OD2	9944	EXTRA LAVENDER	0	0	0	0	0	0	0	1	0	0	0	1
OD2	9987	 	0	0	0	0	0	1	0	0	0	0	0	0
OD2	9999	NOTE:	0	0	0	1	0	0	0	1	0	0	0	0
OD2	15036	PERMHM CMP+6AC + LIPID + CBC + FT4 + TSH PROFILE	0	0	0	0	0	0	0	9	0	0	0	0
OK12	173	LIPID PANEL	0	0	2	0	0	0	0	0	0	0	0	0
OK12	410	BILIRUBIN, NEWBORN, TOTAL AND DIRECT	1	0	0	0	0	0	0	0	0	0	0	0
OK12	920	PHLEBOTOMY FEE - SINGLE	0	0	4	0	0	0	0	0	0	0	0	1
OK12	996	STANDING ORDER	1	0	0	0	0	0	0	0	0	0	0	0
OK12	1000	CBC W/AUTO DIFF WITH PLATELETS	0	0	3	0	0	0	0	0	0	0	0	0
OK12	1055	SEDIMENTATION RATE	0	0	1	0	0	0	0	0	0	0	0	0
OK12	2233	URIC ACID	0	0	1	0	0	0	0	0	0	0	0	0
OK12	2835	TSH	0	0	2	0	0	0	0	0	0	0	0	0
OK12	3500	RPR	0	0	1	0	0	0	0	0	0	0	0	0
OK12	3505	RHEUMATOID FACTOR, QUANT	0	0	1	0	0	0	0	0	0	0	0	0
OK12	3540	HIV 1/2 4TH GEN, RFLX CONF	0	0	1	0	0	0	0	0	0	0	0	0
OK12	3550	ANA (ANTI-NUCLEAR AB) WITH REFLEX TITER	0	0	1	0	0	0	0	0	0	0	0	0
OK12	4788	REFERRED HEMOGLOBIN A1c	0	0	0	0	5	0	0	2	2	0	0	0
OK12	4797	REFERRED CALC INDIRECT BILIRUBIN	0	0	0	0	0	0	0	1	0	0	0	0
OK12	4891	MICROALBUMIN, RANDOM	0	0	1	0	0	0	0	0	0	0	0	0
OK12	4960	VITAMIN D,1,25-DIHYDROXY	0	0	2	0	0	0	0	0	0	0	0	0
OK12	5050	REFERRED HCG, QUANTITATIVE	0	0	3	0	0	2	0	0	0	0	0	1
OK12	5064	REFERRED PROTIME	4	3	8	0	3	3	1	2	4	3	4	0
OK12	5066	REFERRED PTT	0	0	0	0	0	1	0	2	2	0	2	0
OK12	5067	REFERRED LIPASE	1	0	2	1	0	0	0	0	1	1	0	0
OK12	5083	HIGH SENSITIVITY CRP	0	0	1	0	0	0	0	0	0	0	0	0
OK12	5091	REFERRED TSH	0	0	0	0	0	0	1	0	0	0	1	0
OK12	5121	REFERRED BILIRUBIN, TOTAL NEWBORN	0	2	2	2	3	0	0	3	0	0	0	0
OK12	5122	REFERRED BILIRUBIN, DIRECT NB	0	1	0	0	3	0	0	2	0	0	0	0
OK12	5124	REFERRED LIVER PROFILE	1	0	0	0	1	0	0	0	0	0	0	0
OK12	5125	REFERRED CBC	42	9	22	6	7	38	4	16	4	6	7	5
OK12	5126	REFERRED RETICULOCYTE COUNT	2	0	0	0	0	0	0	0	0	0	0	0
OK12	5127	REFERRED SEDIMENTATION RATE	0	0	2	0	0	0	2	0	0	1	1	0
OK12	5130	REFERRED URINALYSIS	2	0	5	1	3	3	2	12	1	4	2	1
OK12	5134	REFERRED SERUM PREGNANCY	0	0	0	0	0	0	0	0	0	1	0	0
OK12	5135	REFERRED BNP	0	1	3	2	0	0	1	0	0	0	1	0
OK12	5138	REFERRED BASIC METABOLIC PROFILE	0	0	0	0	1	0	0	1	0	0	1	0
OK12	5140	REFERRED GLUCOSE	0	0	0	1	0	0	0	0	0	0	0	0
OK12	5143	REFERRED URIC ACID	0	0	1	0	1	1	0	0	0	0	0	0
OK12	5145	REFERRED POTASSIUM	0	0	0	0	0	0	0	1	0	0	0	0
OK12	5147	REFERRED CARBON DIOXIDE	0	0	1	0	0	0	0	0	0	0	0	0
OK12	5149	REFERRED PHOSPHORUS	0	0	1	0	0	0	0	0	0	0	0	0
OK12	5150	REFERRED MAGNESIUM	0	0	2	1	0	0	1	0	0	0	0	0
OK12	5154	REFERRED LIPID PROFILE	1	0	0	0	1	0	0	0	0	0	0	0
OK12	5160	REFERRED GGT	0	0	1	0	0	0	0	0	0	0	0	0
OK12	5162	REFERRED SGPT (ALT)	0	0	1	0	0	0	0	0	0	0	0	0
OK12	5164	REFERRED CPK	0	1	1	0	0	0	2	0	0	1	0	0
OK12	5165	REFERRED COMPREHENSIVE METABOLIC PROFILE	7	3	14	4	1	1	4	3	3	4	3	2
OK12	5166	REFERRED AMYLASE	0	0	0	0	0	0	0	0	1	0	0	0
OK12	5167	REFERRED AMMONIA	0	1	0	0	0	0	0	0	0	1	0	1
OK12	5168	REFERRED CKMB	2	3	5	3	0	0	1	2	0	0	0	0
OK12	5169	REFERRED TROPONIN I	6	11	10	4	0	0	1	2	0	0	0	0
OK12	5172	REFERRED DIGOXIN	0	1	0	0	0	0	0	0	0	0	0	0
OK12	5192	REFERRED BLOOD TYPE AND RH	1	0	0	0	0	0	0	0	0	0	0	0
OK12	5195	REFERRED BLOOD CULTURE	0	0	0	0	0	3	0	0	0	0	0	0
OK12	5196	REFERRED URINE CULTURE	15	4	6	12	3	7	4	2	3	5	1	1
OK12	5249	CT/NG, TMA, SIMPLESWAB	0	0	1	0	0	0	0	0	0	0	0	0
OK12	5340	HERPES SIMPLEX 1 IgG	0	0	1	0	0	0	0	0	0	0	0	0
OK12	5342	HERPES SIMPLEX 2 IgG	0	0	1	0	0	0	0	0	0	0	0	0
OK12	6046	CULTURE, THROAT	0	0	1	0	0	0	0	0	0	0	0	0
OK12	6105	WET PREP	0	0	1	0	0	0	0	0	0	0	0	0
OK12	6601	REFERRED D-DIMER QUANT	0	2	2	0	0	1	1	3	0	0	1	1
OK12	9179	COMPREHENSIVE METABOLIC PANEL	0	0	3	0	0	0	0	0	0	0	0	0
OK12	9999	NOTE:	0	0	1	0	0	0	0	0	0	0	0	0
OK14	5050	REFERRED HCG, QUANTITATIVE	0	0	0	0	0	0	0	0	0	1	0	0
SA16	600	WILD 1	0	0	0	0	0	0	0	0	0	1	0	0
SA16	920	PHLEBOTOMY FEE - SINGLE	1	0	6	9	0	4	2	3	0	2	3	8
SA16	925	PHLEBOTOMY FEE - CAPILLARY BLOOD	0	3	0	0	0	0	0	0	0	0	0	1
SA16	996	STANDING ORDER	0	0	0	0	0	0	0	0	0	0	0	1
SA16	998	MULTIPLE ORDERS	0	0	0	0	0	0	0	0	1	0	0	0
SA16	2675	ESTRADIOL	0	0	0	1	0	0	0	0	0	0	0	0
SA16	2790	PROGESTERONE	0	0	0	1	0	0	0	0	0	0	0	0
SA16	2835	TSH	0	0	0	1	0	0	0	0	0	0	0	0
SA16	4989	REFERRED PLATELET COUNT	0	0	0	0	0	0	0	0	0	0	1	0
SA16	5050	REFERRED HCG, QUANTITATIVE	0	0	7	10	0	0	1	0	1	0	0	2
SA16	5064	REFERRED PROTIME	0	0	0	0	0	4	0	1	2	0	2	4
SA16	5066	REFERRED PTT	0	0	0	0	0	0	0	1	2	0	2	0
SA16	5067	REFERRED LIPASE	0	0	0	0	0	0	0	1	1	0	0	0
SA16	5121	REFERRED BILIRUBIN, TOTAL NEWBORN	0	4	1	0	17	0	0	0	0	1	1	1
SA16	5122	REFERRED BILIRUBIN, DIRECT NB	0	3	1	0	13	0	0	0	0	1	1	1
SA16	5123	REFERRED RENAL PROFILE	0	0	0	0	0	0	0	0	0	0	0	1
SA16	5125	REFERRED CBC	0	0	1	0	0	0	0	2	1	2	1	1
SA16	5129	REFERRED HEMOGRAM	0	0	0	0	0	1	0	0	0	0	0	0
SA16	5130	REFERRED URINALYSIS	0	0	1	0	0	0	0	0	0	0	1	0
SA16	5134	REFERRED SERUM PREGNANCY	0	0	0	0	0	0	0	1	0	0	0	0
SA16	5135	REFERRED BNP	1	0	0	0	0	0	1	0	0	1	0	0
SA16	5138	REFERRED BASIC METABOLIC PROFILE	0	0	1	0	0	0	0	0	0	0	1	1
SA16	5149	REFERRED PHOSPHORUS	0	0	0	0	0	0	0	0	0	1	0	0
SA16	5150	REFERRED MAGNESIUM	0	0	0	0	0	0	0	0	0	1	0	0
SA16	5164	REFERRED CPK	0	0	1	0	0	0	0	0	0	0	0	0
SA16	5165	REFERRED COMPREHENSIVE METABOLIC PROFILE	0	0	0	0	1	1	0	1	1	3	1	0
SA16	5166	REFERRED AMYLASE	0	0	0	0	0	0	0	0	1	0	0	0
SA16	5168	REFERRED CKMB	0	0	0	0	0	0	0	1	0	0	0	0
SA16	5169	REFERRED TROPONIN I	1	0	1	0	0	0	0	1	0	0	0	0
SA16	6601	REFERRED D-DIMER QUANT	1	1	0	0	0	0	1	1	0	0	0	0
SA16	9701	ADD ON SAN ANTONIO	0	0	2	0	0	0	0	0	0	0	0	0
SA16	9999	NOTE:	0	0	2	0	0	0	0	1	0	0	0	0
SA5	115	ELECTROLYTE PANEL	3	4	0	2	1	2	0	2	2	1	0	0
SA5	117	THYROID I PROFILE (T3U, T4, T7)	0	0	0	0	0	0	0	0	0	0	0	1
SA5	119	THYROID II PROFILE (T3U, T4, T7, TSH)	1	5	3	11	3	1	0	1	4	1	0	0
SA5	142	BASIC METABOLIC PANEL	19	28	23	24	28	26	31	22	17	28	13	16
SA5	145	BASIC METABOLIC PROFILE + e-GFR	5	4	3	0	0	3	5	3	3	5	2	0
SA5	162	HEPATITIS PANEL, DIAGNOSTIC	3	0	1	0	0	1	0	2	0	1	0	0
SA5	173	LIPID PANEL	51	53	45	47	39	46	50	34	43	36	30	45
SA5	174	LIPID PANEL WITH REFLEX DIRECT LDL	1	1	1	0	1	1	0	1	1	0	0	2
SA5	176	LIPID PANEL WITH CALC TRIG/HDL RATIO	0	0	0	0	0	0	0	1	0	0	0	0
SA5	329	GLUCOSE, 1 HR, GESTATIONAL SCREEN, 50 GM LOAD	0	0	1	0	0	0	0	0	0	0	0	0
SA5	391	ARTHRITIS PROFILE	3	1	4	8	2	2	5	2	1	0	2	3
SA5	394	GLUCOSE, BASELINE AND 1 HR, GESTATIONAL SCREEN, 50 GM LOAD	0	0	0	1	0	0	0	0	0	0	0	0
SA5	403	VON WILLEBRAND PANEL	0	0	0	0	0	0	0	0	0	0	0	1
SA5	410	BILIRUBIN, NEWBORN, TOTAL AND DIRECT	37	49	64	46	30	62	69	65	93	48	61	57
SA5	438	FSH + LH PROFILE	0	0	1	0	1	0	1	2	0	0	0	3
SA5	514	OBSTETRIC PANEL	0	0	0	0	1	0	1	0	0	0	0	0
SA5	518	OBSTETRIC PANEL + HIV	1	0	1	0	0	1	0	0	0	0	0	0
SA5	519	OBSTETRIC PANEL + HIV	0	0	0	0	0	0	0	0	0	0	0	2
SA5	810	PATIENT RECORDS REQUEST, CURRENT	0	0	0	0	0	0	0	0	0	1	0	0
SA5	902	PTH, INTACT, WITH CALCIUM, PHOSPHORUS, CREATININE	1	0	0	1	0	0	0	0	1	1	0	0
SA5	920	PHLEBOTOMY FEE - SINGLE	348	306	364	281	382	362	299	373	330	326	274	285
SA5	925	PHLEBOTOMY FEE - CAPILLARY BLOOD	1	3	3	3	2	6	4	2	5	1	4	4
SA5	926	H PYLORI BREATH COLLECTION FEE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	949	TIQ PATIENT IDENTIFIERS-SAN ANTONIO	1	0	0	4	0	1	2	0	0	1	3	5
SA5	989	PATIENT DECLINED TEST(S)	0	0	0	0	1	0	0	0	0	1	0	0
SA5	990	REQ/SPECIMEN NAME MISMATCH	2	2	2	0	0	2	0	2	0	0	0	0
SA5	995	HEMATOLOGY PATH CHECK	3	1	1	1	3	5	1	2	2	2	0	0
SA5	996	STANDING ORDER	6	2	4	2	2	1	3	4	6	3	3	2
SA5	997	 	3	3	3	2	1	5	1	5	2	1	1	0
SA5	998	MULTIPLE ORDERS	0	1	3	0	6	3	0	7	3	5	2	1
SA5	1000	CBC W/AUTO DIFF WITH PLATELETS	230	192	218	200	199	200	174	167	175	170	113	157
SA5	1007	CBC WITH MANUAL DIFFERENTIAL	5	10	13	5	9	4	8	5	11	12	3	14
SA5	1011	CBC WITH ABSOLUTE NEUTROPHIL COUNT	4	10	14	6	10	9	12	5	4	5	4	2
SA5	1014	CBC WITH ABSOLUTE WHITE BLOOD CELLS	0	0	0	0	0	0	0	0	0	1	0	0
SA5	1016	CBC WITH MANUAL DIFFERENTIAL AND ABSOLUTE WBC	0	0	0	0	0	0	0	2	1	0	0	1
SA5	1017	CBC WITH ABSOLUTE WBCS AND MPV	0	0	0	0	0	0	0	1	0	1	0	0
SA5	1022	PATHOLOGIST SMEAR REVIEW	0	0	0	0	1	2	0	0	0	1	1	0
SA5	1024	HEMATOLOGY REVIEW, MAIN LAB	0	0	0	0	0	0	0	0	0	0	1	4
SA5	1025	HEMOGLOBIN	38	20	31	22	18	23	23	33	22	26	17	16
SA5	1030	HEMATOCRIT	3	3	4	1	5	2	3	5	1	5	2	1
SA5	1035	HEMOGLOBIN AND HEMATOCRIT	5	3	6	3	1	1	1	1	2	0	1	1
SA5	1041	CBC W/O DIFF, WITH PLATELETS	20	20	13	8	15	18	6	18	13	17	13	10
SA5	1045	PLATELET COUNT	0	0	0	0	2	4	4	1	0	0	3	13
SA5	1047	BLUE TOP PLATELET COUNT	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1049	ADD ON PATHOLOGIST SMEAR REVIEW	0	0	0	1	0	0	0	0	0	0	0	0
SA5	1050	RETICULOCYTE COUNT	0	0	1	0	1	0	0	1	0	2	0	0
SA5	1055	SEDIMENTATION RATE	17	10	10	20	9	14	9	16	14	18	7	8
SA5	1280	REGION X (TX,OK) IgE PANEL WITH TOTAL IgE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1287	UPPER RESPIRATORY IgE PANEL WITH TOTAL IgE	0	0	1	0	0	0	0	0	0	0	0	0
SA5	1355	SPERM COUNT	0	0	0	0	0	0	2	1	0	0	0	1
SA5	1367	SMEAR, EOSINOPHILS, NON-NASAL	0	0	0	0	0	0	1	0	0	0	0	0
SA5	1380	REGIONAL SEMEN ANALYSIS	11	13	14	10	8	11	4	14	8	7	10	9
SA5	1401	PROTIME AND PTT	1	0	1	0	3	3	0	3	2	4	3	1
SA5	1410	FRUCTOSE, SEMEN	0	0	0	0	0	0	0	1	0	0	0	0
SA5	1425	PROTHROMBIN TIME (PT)	92	64	88	66	97	63	61	66	50	53	62	57
SA5	1430	PTT	35	29	42	32	56	37	22	29	12	15	20	16
SA5	1435	D-DIMER	1	2	2	1	0	4	0	0	1	1	0	0
SA5	1465	vWF ANTIGEN	0	1	0	0	0	0	0	0	0	0	0	0
SA5	1485	LUPUS ANTICOAGULANT SCREEN, REFLEX CONFIRMATION	0	2	0	1	0	0	1	0	0	1	0	0
SA5	1500	MANUAL MICROSCOPIC REFLEX	14	13	13	9	10	12	14	14	7	11	10	6
SA5	1501	URINALYSIS W/REFLEX MICRO	12	6	14	10	13	11	15	14	7	12	12	7
SA5	1502	 ICTO REFLEX	3	3	5	2	3	2	1	3	2	4	0	1
SA5	1505	URINALYSIS WITH MICROSCOPIC	6	1	6	2	1	5	3	5	7	0	1	2
SA5	1506	UA W/MICRO HOLD SPEC 24 HR	1	0	0	0	0	0	0	0	0	0	0	0
SA5	1510	MICROSCOPIC URINALYSIS	2	0	0	1	0	0	0	0	0	0	0	0
SA5	1515	UROGRAM	0	0	2	0	0	0	0	0	0	1	0	0
SA5	1540	PREGNANCY TEST, URINE	1	2	3	0	0	0	0	0	1	0	0	0
SA5	1749	CLAM IgE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1750	COD FISH IgE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1751	CORN IgE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1754	EGG WHITE IgE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1778	PEANUT IgE**	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1796	SCALLOP IgE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1797	SESAME SEED IgE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1798	SHRIMP IgE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1799	SOYBEAN IgE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1806	WALNUT IgE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	1808	WHEAT IgE	0	0	0	0	0	1	0	0	0	0	0	0
SA5	2020	AMMONIA	0	0	0	0	0	0	0	0	0	1	0	0
SA5	2025	AMYLASE	9	5	4	7	7	5	6	5	4	2	4	2
SA5	2036	BILIRUBIN, DIRECT	3	3	0	2	1	2	0	1	2	1	2	1
SA5	2037	CALC INDIR BILIRUBIN	0	0	0	1	0	0	0	0	0	0	0	0
SA5	2040	BILIRUBIN, TOTAL NEWBORN	47	31	30	46	26	34	31	36	48	49	56	52
SA5	2041	BILIRUBIN, DIRECT NB	13	7	10	11	5	7	12	13	16	18	10	16
SA5	2062	CHLORIDE, RANDOM URINE	1	0	0	0	0	0	1	0	0	0	0	0
SA5	2070	CKMB	1	0	0	0	1	0	0	0	0	1	0	0
SA5	2075	CK, TOTAL	3	4	2	7	0	5	1	2	2	5	2	5
SA5	2079	CREATININE CLEARANCE, 24 HR	0	2	0	0	0	0	0	0	1	0	0	0
SA5	2081	CREATININE, RANDOM URINE	1	0	0	0	0	0	1	0	1	0	0	0
SA5	2090	FERRITIN	5	6	6	4	8	9	5	5	12	12	6	6
SA5	2092	FIBRINOGEN	0	2	0	0	0	1	0	0	3	0	0	1
SA5	2106	GLUCOSE 1 HR POST 50 GM	0	0	0	0	2	0	1	0	0	0	0	0
SA5	2111	GLUCOSE TOLERANCE, 3 HR, GESTATIONAL, DIAGNOSTIC, 100 GM LOAD	0	0	0	0	1	0	1	0	0	0	0	0
SA5	2118	IRON BINDING CAPACITY AND IRON AND % SATURATION	6	6	7	7	9	4	4	5	9	10	6	4
SA5	2119	LACTIC ACID, PLASMA	1	0	0	1	0	0	1	0	0	0	0	0
SA5	2124	LIPASE	14	4	6	7	6	8	10	5	4	5	4	2
SA5	2128	LITHIUM	1	1	1	1	1	1	1	1	0	1	1	0
SA5	2130	MAGNESIUM	8	9	4	7	9	12	10	15	10	10	7	4
SA5	2133	OSMOLALITY, SERUM	1	0	0	0	0	0	1	0	0	0	0	0
SA5	2134	OSMOLALITY, URINE	2	0	0	1	0	0	1	0	1	0	0	0
SA5	2142	POTASSIUM, RANDOM URINE	2	0	0	0	0	0	1	0	0	0	0	0
SA5	2149	PROTEIN, 24 HOUR URINE	0	2	0	0	0	0	0	0	1	0	0	0
SA5	2150	PROTEIN, RANDOM URINE	0	0	0	1	0	0	0	0	1	0	0	0
SA5	2151	SODIUM, RANDOM URINE	2	0	0	1	0	0	1	0	1	0	0	0
SA5	2159	PROTEIN/CREATININE RATIO, URINE, RANDOM	2	1	4	2	2	4	1	5	1	0	2	1
SA5	2185	CORONARY RISK PROFILE (TOTAL CHOLESTEROL/HDL)	6	0	0	0	0	0	0	0	0	0	0	0
SA5	2201	ALBUMIN	0	0	0	0	0	0	0	1	0	0	0	0
SA5	2204	ALKALINE PHOSPHATASE	0	0	0	0	0	0	0	0	0	0	1	0
SA5	2207	BILIRUBIN, TOTAL	0	0	0	0	0	0	0	0	0	0	2	2
SA5	2208	BUN	0	0	1	0	0	0	0	0	0	1	1	0
SA5	2209	CALCIUM	0	1	0	1	0	0	0	2	0	0	3	0
SA5	2214	CREATININE	0	0	1	1	0	0	1	0	0	1	1	0
SA5	2216	GGT	0	1	1	2	1	2	1	1	0	1	0	1
SA5	2217	GLUCOSE	5	1	2	1	0	2	4	4	3	3	0	0
SA5	2218	AST	0	0	0	0	0	1	0	0	0	0	0	0
SA5	2219	ALT	0	0	0	0	0	2	0	2	0	1	0	0
SA5	2222	IRON, SERUM	1	2	0	1	0	4	1	2	0	1	0	0
SA5	2224	LDH	0	1	2	0	2	3	0	1	1	3	1	0
SA5	2227	PHOSPHORUS	6	9	4	10	4	10	6	10	9	2	5	2
SA5	2228	POTASSIUM	2	7	5	4	2	4	5	6	5	3	2	1
SA5	2229	PROTEIN, TOTAL	0	1	0	0	0	0	0	0	0	0	0	0
SA5	2231	SODIUM	0	0	0	0	0	0	0	0	0	0	1	0
SA5	2232	TRIGLYCERIDES	3	3	0	0	0	1	0	2	1	0	1	0
SA5	2233	URIC ACID	8	5	15	17	5	15	5	14	7	7	6	2
SA5	2236	CALCIUM, IONIZED	0	1	0	0	0	1	0	0	0	1	3	0
SA5	2606	PSA, TOTAL	2	3	5	6	5	6	3	6	6	5	5	4
SA5	2608	PSA, TOTAL, MEDICARE SCREEN	1	1	0	0	2	1	2	0	0	1	0	0
SA5	2610	ALDOLASE	1	1	0	0	0	1	0	1	0	0	0	0
SA5	2625	AFP, TUMOR MARKER	0	0	0	0	0	0	0	1	0	1	0	0
SA5	2645	CEA	0	0	0	0	0	0	0	0	1	1	0	0
SA5	2655	CORTISOL, RANDOM	0	0	0	0	0	0	0	0	1	0	0	0
SA5	2660	CK ISOENZYMES	2	1	0	0	0	0	1	1	1	0	0	0
SA5	2675	ESTRADIOL	1	0	1	17	1	6	1	0	0	0	0	1
SA5	2690	FOLATE, RBC	0	0	1	0	0	0	0	2	0	0	1	0
SA5	2695	FOLIC ACID	1	3	3	1	2	5	0	0	1	1	0	1
SA5	2700	FOLLICLE STIM HORMONE	0	0	0	5	8	8	3	4	6	2	2	3
SA5	2704	HCG REFLEX PROGESTERONE/ESTRADIOL	0	0	0	1	0	1	0	0	0	0	0	0
SA5	2705	GLUCOSE-6-PD, QUANT	0	0	0	0	1	0	0	0	0	0	0	0
SA5	2708	HEMOGLOBIN A1c	27	24	23	27	23	29	26	21	22	20	19	19
SA5	2709	HEMOGLOBIN A1c WITH EAG	1	0	0	0	0	0	0	1	0	0	0	1
SA5	2713	HCG, QUANTITATIVE	0	0	6	13	1	4	0	0	1	0	0	0
SA5	2714	HCG, QUALITATIVE	10	6	2	10	7	15	7	5	7	5	2	9
SA5	2716	HCG REFLEX TO PROGESTERONE	0	0	1	2	0	0	0	0	0	0	0	0
SA5	2719	REGIONAL HCG, QUANTITATIVE	171	154	178	114	199	181	165	179	154	165	139	144
SA5	2720	HEMOGLOBIN ELECTROPHORESIS	0	0	0	0	1	1	0	1	0	1	0	0
